
대구소방본부앞 (00145)	3970464.581	463403.6551	
대구스타디움건너 (02485)	3965432.209	472124.9982	
대구스타디움앞 (02471)	3965388.823	472129.1389	
대구시교육청건너 (00676)	3968131.797	465119.6956	
대구시교육청앞 (00677)	3968253.742	465150.8412	
대구시설관리사업소 (01734)	3965750.575	453908.0021	
대구시지노인전문병원건너 (03067)	3964884.335	473845.756	
대구시지노인전문병원앞 (03066)	3964943.908	473789.8567	
대구신문사 (01625)	3970216.132	465906.9145	
대구애견훈련학교건너 (01714)	3978925.538	473132.7712	
대구애견훈련학교앞 (01950)	3978916.014	473153.0319	
대구역 (00139)	3970391.354	463782.4275	
대구역건너 (02147)	3970095.373	463665.5142	
대구역꽃시장 (00147)	3970347.806	463889.9133	
대구역앞 (02149)	3970113.929	463677.1305	
대구예술대학교 (05759)	3987700.408	455762.5963	
대구예술영재교육원 (02394)	3979006.572	462230.6232	
대구외국어대학 (0)	3960172.36	475373.0313	
대구외국어대학 건너 (0)	3960183.586	475321.4313	
대구우편집중국(동편) (00311)	3974137.797	465310.9696	
대구우편집중국앞 (00312)	3974014.265	465257.6018	
대구은행3공단지점앞 (00553)	3972319.472	461260.7552	
대구은행공단지점건너 (0)	3980618.988	447556.465	
대구은행공단지점앞 (0)	3980615.068	447525.6042	
대구은행북비산지점건너1 (00413)	3970491.458	461310.6502	
대구은행북비산지점건너2 (00412)	3970369.299	461307.6898	
대구은행북비산지점앞 (00120)	3970517.435	461291.3454	
대구은행산격지점앞 (00231)	3971917.911	464360.7454	
대구은행역(1번출구) (02067)	3968491.043	465027.0335	
대구은행역(2번출구) (02071)	3968452.391	465032.3934	
대구은행연수원건너 (02509)	3983879.739	464577.5405	
대구은행연수원앞 (02513)	3983813.856	464641.4187	
대구은행칠곡지점건너 (01788)	3976906.731	459323.3996	
대구은행칠곡지점앞 (03100)	3976997.295	459309.9253	
대구은행통일로지점건너 (02213)	3970547.776	463487.8124	
대구은행통일로지점앞 (01010)	3970545.372	463461.2949	
대구은행평리동지점건너 (00922)	3970615.115	459381.4201	
대구은행평리동지점앞 (00949)	3970591.178	459441.5432	
대구의료원건너 (02290)	3968374.371	458543.6644	
대구의료원라파엘웰빙센터 (01487)	3968521.071	458253.2655	
대구의료원라파엘웰빙센터건너 (02451)	3968496.282	458227.5744	
대구의료원앞 (02291)	3968386.613	458523.7001	
대구자연과학고건너 (02325)	3966417.867	473144.7325	
대구자연과학고앞 (02305)	3966385.634	473119.1722	
대구전자공고남편 (02627)	3967054.2	457498.4219	
대구전자공업고등학교1 (05092)	3967115.52	457609.6681	
대구전자공업고등학교2 (04854)	3967177.751	457631.264	
대구제일고등학교건너 (02232)	3969856.022	461508.5217	
대구제일고등학교앞 (03138)	3969828.945	461540.6299	
대구중앙고등학교건너 (02059)	3969385.008	465400.4517	
대구중앙고등학교앞 (02616)	3969361.206	465383.6848	
대구중앙중학교건너 (00661)	3969338.505	465250.0328	
대구중앙중학교앞 (00662)	3969266.299	465232.8702	
대구중학교건너 (00421)	3967498.414	464175.8084	
대구중학교앞 (00431)	3967465.439	464195.9806	
대구지료재생사 (01745)	3965507.605	454849.7618	
대구지방경찰청 (02757)	3965004.774	466902.1293	
대구지방법원등기국건너 (00486)	3970589.027	467025.7685	
대구지방법원등기국앞 (00487)	3970573.076	467039.6013	
대구지방법원서부지원 (01131)	3967658.271	457305.86	
대구차여성병원건너 (00638)	3966360.17	461537.9314	
대구차여성병원앞 (01001)	3966303.757	461644.905	
대구텍건너 (00063)	3961757.905	465963.7648	
대구텍앞 (02245)	3961770.271	465994.7586	
대구학생문화센터 (01130)	3967661.124	457489.0715	
대구한의대학교부속한방병원건너 (03137)	3965964.562	464502.6214	
대구한의대학교부속한방병원앞 (00052)	3965902.196	464510.4849	
대구향교건너 (01024)	3968522.515	463513.156	
대구향교앞 (01021)	3968551.54	463406.3256	
대덕마을건너 (01511)	3965108.842	470019.6573	
대덕마을앞 (05340)	3965109.743	470116.4821	
대덕맨션앞 (03140)	3965613.407	463570.4089	
대덕문화전당건너 (00761)	3965429.817	461698.385	
대덕문화전당앞 (00782)	3965390.927	461810.7444	
대덕승마장건너 (00989)	3964465.51	459684.9709	
대덕승마장앞 (00986)	3964416.028	459686.8519	
대덕식당건너 (00781)	3965233.835	461498.2582	
대덕식당앞 (00762)	3965332.628	461525.6281	
대덕천주교회1 (00773)	3965714.042	461176.0023	
대덕천주교회2 (00769)	3965726.591	461221.5923	
대덕천주교회3 (00764)	3965680.612	461291.9221	
대덕천주교회4 (00766)	3965767.603	461282.0396	
대덕초등학교 (00585)	3965265.488	460320.2278	
대동1리(경산방향) (0)	3981747.208	481440.728	
대동1리(은해사방향) (0)	3981749.412	481450.9267	
대동2리(경산방향) (0)	3980283.701	482579.2623	
대동2리(은해사방향) (0)	3980287.71	482585.6214	
대동공단입구 (0)	3980887.662	482182.5223	
대동공단입구 건너 (0)	3980873.122	482172.5937	
대동공업 (01845)	3953725.961	450881.5517	
대동공업건너 (02406)	3953710.778	450893.2184	
대동교(경산방향) (0)	3979969.194	482858.4154	
대동교(은해사방향) (0)	3979981.938	482845.6705	
대동금속건너 (01839)	3954810.63	450783.9646	
대동금속앞 (01840)	3954803.852	450802.7459	
대동시장1 (01404)	3963125.381	458296.3132	
대동시장2 (01403)	3963114.314	458235.6277	
대동초교(관산) (0)	3968361.933	441933.6344	
대동초교(관산) (0)	3968343.602	441921.3241	
대륜고등학교건너 (00796)	3967750.179	469125.9537	
대륜고등학교앞 (00787)	3967730.271	469060.74	
대리 (02621)	3946866.744	447750.8942	
대리마을앞 (02738)	3946939.094	447607.1247	
대리마을회관 (02622)	3946991.748	448152.3983	
대리마을회관건너 (03538)	3947000.272	448146.2904	
대림검문소1 (03117)	3969772.92	477221.0374	
대림검문소2 (01698)	3969803.954	477306.2606	
대림생수 (01881)	3959279.297	467929.8849	
대림생수앞 (05414)	3959310.64	467901.3726	
대림육교1 (02652)	3969838.296	476716.3336	
대림육교2 (01362)	3969794.444	476763.0336	
대명1리(경산방향) (05653)	3959981.813	474883.7214	
대명1리(청도방향) (05654)	3959968.748	474857.5644	
대명2리(경산방향) (05656)	3959182.28	474807.7592	
대명2리(청도방향) (05655)	3959165.807	474800.8162	
대명6동주민센터건너 (00772)	3965715.948	460762.6135	
대명6동주민센터앞 (00770)	3965728.149	460784.0567	
대명시장건너 (02164)	3968353.49	461882.2525	
대명시장앞 (00402)	3968362.638	461822.6089	
대명역(1번출구) (02178)	3966223.59	460728.8751	
대명역(2번출구) (00644)	3966176.936	460619.9792	
대명중학교건너 (04724)	3965440.847	462002.4967	
대명중학교앞 (00760)	3965441.185	461935.3116	
대명초등학교건너 (02177)	3966241.412	461040.1062	
대명초등학교앞 (02179)	3966207.419	460963.3637	
대백인터빌건너 (02331)	3972766.544	459235.0659	
대백인터빌앞 (01039)	3972740.087	459278.7832	
대백창신한라타운건너 (02078)	3967622.037	454967.4861	
대백창신한라타운앞 (00690)	3967652.823	454886.8674	
대백프라자건너 (02073)	3967929.229	464409.8219	
대백프라자앞 (02158)	3967961.781	464279.4767	
대백한라무지개타운건너 (00879)	3968396.149	456109.77	
대백한라무지개타운앞 (00872)	3968428.692	456056.9079	
대봉교회 (02167)	3967965.663	463956.9362	
대봉도서관건너 (03166)	3968208.315	464042.1633	
대봉도서관앞 (03165)	3968111.419	464083.1478	
대봉성당 (02161)	3967983.918	464002.8114	
대부잠수교 (0)	3972734.34	482057.4209	
대산 (02639)	3943993.175	455585.8161	
대서초등학교앞 (00991)	3964125.357	459417.2369	
대성공업건너 (00855)	3967051.019	455518.5866	
대성공업앞 (00852)	3966977.735	455493.9913	
대성유니드 (05082)	3967142.781	463994.121	
대성테크앞 (04852)	3964637.461	455119.8955	
대신대학교 (0)	3962216.91	476749.2616	
대신동광명맨션앞 (01201)	3969240.778	461678.7417	
대실역(1번출구) (01196)	3968377.196	451664.0819	
대실역(2번출구) (02594)	3968321.695	451664.7054	
대실역(4번출구) (01916)	3968298.253	451806.1178	
대실역1 (03152)	3968130.596	451634.7137	
대실역2 (03155)	3968179.839	451695.7342	
대실역청아람건너 (02679)	3968109.932	451870.3739	
대실역청아람앞 (01195)	3968092.893	451935.9204	
대우자동차운전학원 건너 (0)	3963813.869	479145.1353	
대우트럼프월드수성건너 (00356)	3965708.35	466040.4057	
대우트럼프월드수성앞 (05079)	3965792.464	465990.9257	
대원 에스지아이 (0)	3980807.758	447857.4829	
대원고등학교 (02340)	3962692.311	455539.4302	
대원고등학교건너 (02270)	3962750.242	455596.9007	
대원리마을회관 건너 (0)	3968037.271	483949.0663	
대원리마을회관입구 (0)	3968025.315	483948.6152	
대원보건진료소건너 (0)	3968203.785	484373.1102	
대원보건진료소앞 (0)	3968194.904	484390.872	
대원사건너(공산동) (03118)	3977981.205	466362.0523	
대원사앞(공산동) (03119)	3977992.199	466362.2293	
대원사입구 (03057)	3979873.017	476519.9034	
대원유치원건너 (02713)	3972710.049	464503.8074	
대원유치원앞 (02691)	3972743.904	464515.7792	
대은테크 (0)	3968919.034	484724.3562	
대일1리마을회관건너 (05049)	3958284.154	468239.2551	
대일1리점촌마을 (01521)	3957837.12	468302.4585	
대일아파트건너 (00314)	3971129.508	464500.3847	
대일아파트앞 (05044)	3971158.536	464434.0832	
대자연맨션 (00071)	3963059.161	465510.7529	
대자연맨션건너 (00058)	3963059.161	465510.7529	
대정동(경산방향) (0)	3966558.024	476723.6737	
대정동(임당,금구방향) (0)	3966549.875	476721.7141	
대정동1(경산방향) (0)	3966716.841	476065.3066	
대정동1(임당방향) (0)	3966710.308	476068.7105	
대조동입구 (0)	3972510.859	482164.2329	
대조실(대봉1리) (0)	3966487.739	436037.9323	
대조실(대봉1리) (0)	3966475.725	436042.7223	
대종1리(대종리방향) (0)	3957736	491406.2978	
대종1리(용성방향) (0)	3957727.887	491421.8846	
대종2리(용성방향) (0)	3956616.539	491677.6995	
대종2리종점 (0)	3956613.292	491670.0328	
대중인벤트 (01423)	3965438.546	456271.8101	
대진중학교건너 (02824)	3962552.801	456708.5399	
대진중학교앞 (02819)	3962515.068	456675.3771	
대천119안전센터건너 (01432)	3964766.873	455511.1514	
대천119안전센터앞 (01433)	3964698.921	455489.1047	
대천교 (01647)	3963805.761	455189.0094	
대천초등학교건너 (01463)	3977162.503	459909.3191	
대천초등학교앞 (01469)	3977177.828	459902.9085	
대청초등학교건너 (00793)	3967419.598	468612.4372	
대청초등학교앞 (00792)	3967431.728	468594.0791	
대청환경 건너 (0)	3967335.432	481247.6225	
대평(경산방향) (05682)	3966384.8	475892.4269	
대평(대구방향) (05684)	3966380.692	475917.4169	
대평2리 (01946)	3976738.24	451809.8255	
대평LPG충전소 (05681)	3966748.003	475768.145	
대평LPG충전소 건너 (05683)	3966821.941	475760.4127	
대평교회앞 (05395)	3976946.502	451934.4122	
대평그린빌A 뒤 (0)	3966204.003	475717.0963	
대평그린빌A 앞 (0)	3965937.836	475796.9018	
대평리시장 (02111)	3970622.211	460144.0383	
대평주공A (05549)	3966015.988	475926.7132	
대평주공A 건너 (05550)	3965950.034	475968.3865	
대평중학교건너 (00918)	3970631.035	460395.4807	
대평중학교앞 (00919)	3970655.141	460377.2577	
대한금속 (0)	3968298.334	484671.0903	
대한금속 건너 (0)	3968312.044	484668.712	
대한리경로당(갓바위방향) (0)	3981128.82	479231.7447	
대한리경로당(경산방향) (0)	3981116.543	479186.9761	
대한솔루션 건너 (0)	3968827.552	483982.1647	
대한지적공사건너 (00470)	3970260.607	466068.7078	
대한지적공사앞 (00468)	3970286.058	466082.3362	
대홍철강 (01175)	3966378.306	452872.934	
대흥동건너 (02496)	3965280.591	471385.4707	
대흥동앞 (02484)	3965281.21	471422.5042	
대흥리(관화2리) (0)	3973537.412	441100.9086	
덕곡(달구벌고교) (04014)	3983498.278	465012.977	
덕곡(대구선명학교) (02543)	3983484.542	465046.1668	
덕곡삼거리1 (01500)	3981259.684	466653.0284	
덕곡삼거리2 (03112)	3981216.1	466618.9564	
덕산레이스 (0)	3979846.086	483479.3377	
덕산레이스 건너 (0)	3979854.987	483480.1981	
덕산리마을회관 (0)	3977735.232	454423.0047	
덕산마을건너 (00201)	3982311.393	465993.2296	
덕산마을앞 (05059)	3982358.708	465931.4256	
덕원고등학교건너 (05063)	3965130.386	473379.4212	
덕원고등학교앞 (01687)	3965125.041	473329.5301	
덕인초등학교건너 (00739)	3966189.418	458199.6189	
덕인초등학교앞 (00738)	3966239.423	458163.9972	
덕천 (0)	3965714.042	461176.0023	
덕천1리(송림방향) (0)	3961276.318	489318.3094	
덕천1리(용성방향) (0)	3961284.234	489335.3372	
덕천2리(송림방향) (0)	3961525.961	489939.8694	
덕천2리(용성방향) (0)	3961533.022	489934.0815	
덕천건너 (0)	3976841.532	454215.8677	
덕촌(사림방향) (0)	3959523.046	485412.6286	
덕평입구 (0)	3966375.996	438529.4067	
덕평입구 (0)	3966389.088	438528.9559	
덕화중학교건너 (00107)	3965352.282	465398.3323	
덕화중학교앞 (00110)	3965374.178	465373.297	
덴티스앞 (01746)	3965633.384	454835.0325	
도남동 (02538)	3979752.968	462490.9979	
도남동(종점) (01570)	3980608.615	462922.3332	
도남지 (02453)	3980127.611	462710.4054	
도덕경로당입구 (0)	3963076.002	489204.1024	
도덕경로당입구 건너 (0)	3963034.818	489193.8269	
도덕교(외촌방향) (0)	3962360.352	488876.6094	
도덕교(용성방향) (0)	3962360.804	488867.3781	
도덕리(외촌방향) (0)	3962574.268	488947.8294	
도덕리(용성방향) (0)	3962662.108	488971.2122	
도동 (05497)	3949264.062	441923.8022	
도동교1 (02375)	3974135.41	468594.3844	
도동교2 (02374)	3974111.444	468575.9889	
도동서원 (02403)	3951063.783	443202.6108	
도동청구타운건너 (01608)	3973926.916	468296.6882	
도동청구타운앞 (01609)	3973941.184	468279.9328	
도리리(대곡방향) (0)	3974677.792	483502.9415	
도리리(하양방향) (0)	3974665.813	483498.0052	
도산(대종2리방향) (0)	3957675.389	491542.6122	
도산(용성방향) (0)	3957683.702	491541.5559	
도시철도건설본부건너 (00994)	3964069.268	458492.8962	
도시철도건설본부앞 (02268)	3964062.655	458546.8083	
도원아파트건너 (00117)	3970396.525	462534.5963	
도원아파트앞 (02550)	3970376.467	462529.0873	
도원초등학교 (0)	3972555.391	444212.6395	
도원초등학교 (0)	3972573.935	444209.4175	
도원초등학교분교 (0)	3976688.785	445205.3883	
도원초등학교분교 (0)	3976698.379	445196.6977	
도의리 (05823)	3946406.07	451296.2076	
도평동입구1 (05056)	3973928.482	467771.2378	
도평동입구2 (00152)	3973939.5	467766.8245	
도평동주민센터1 (01610)	3974154.399	468882.4406	
도평동주민센터2 (01611)	3974255.979	468987.6395	
도학동 (02577)	3980887.565	473049.0914	
도학동1 (01601)	3980903.73	473061.3809	
도흥 (0)	3973227.592	444895.6208	
도흥1리 복지회관 (0)	3973202.891	444836.9878	
도흥3리 마을회관 (0)	3973027.791	444529.9568	
도흥3리 마을회관 (0)	3973066.134	444553.0303	
돌고개건너 (0)	3976678.103	457939.4656	
돌고개입구 (0)	3976687.071	457965.9389	
동강리1(갓바위방향) (0)	3978873.108	485033.0017	
동강리2(갓바위방향) (0)	3978932.601	484829.3665	
동강리2(경산방향) (0)	3978924.509	484823.2825	
동강리삼거리(갓바위방향) (0)	3978844.068	485091.5211	
동강리삼거리(경산방향) (0)	3978841.314	485085.1809	
동곡1리1 (03085)	3968974.152	447138.6262	
동곡1리2 (02392)	3969013.356	447141.187	
동곡1리3 (03084)	3969262.301	447125.146	
동곡네거리 (0)	3970618.787	447272.5794	
동곡리 (02317)	3970719.229	447968.8013	
동곡초등학교건너 (02318)	3970549.074	447356.6556	
동곡초등학교앞 (02534)	3970523.642	447453.8653	
동구시장건너 (00492)	3970067.205	467433.5828	
동구시장앞 (00495)	3970043.789	467444.1111	
동구청건너 (02095)	3971339.896	467037.0682	
동구청앞 (02091)	3971362.122	467018.0075	
동대구LPG충전소건너 (00502)	3969259.741	466807.7138	
동대구LPG충전소앞 (00501)	3969275.246	466775.6284	
동대구고속버스터미널건너 (02036)	3970417.183	466558.0853	
동대구고속버스터미널앞 (02032)	3970408.61	466607.8116	
동대구맨션 (02045)	3970915.638	466213.8614	
동대구시장건너 (05110)	3970958.783	464859.5955	
동대구시장앞 (03126)	3970985.019	464732.18	
동대구역 (02523)	3970649.794	466397.8789	
동대구역건너 (02004)	3970747.787	466291.6075	
동대구역수화물취급소건너 (00533)	3970688.888	466154.3526	
동대구역수화물취급소앞 (00546)	3970679.302	466163.5159	
동대구역지하도1 (00532)	3970770.598	466425.1369	
동대구역지하도2 (02001)	3970747.025	466443.9953	
동대구초등학교건너 (00545)	3970547.054	465761.479	
동대구초등학교앞 (02047)	3970558.923	465758.572	
동도중학교건너 (02606)	3967369.579	467354.9112	
동도중학교앞 (02605)	3967284.169	467384.8427	
동명(칠곡군)1 (05733)	3982012.127	459764.3666	
동명(칠곡군)2 (05734)	3982040.053	459747.7437	
동명교통 (08547)	3982358.329	459765.0665	
동명면사무소건너 (05736)	3982245.607	459724.0192	
동명면사무소앞 (05735)	3982230.184	459735.8898	
동명면우체국 (0)	3982220.991	459738.3777	
동명성당건너 (02499)	3981905.729	460143.4302	
동명성당앞 (02469)	3981918.308	460141.534	
동명초등학교(칠곡군) (05748)	3982607.954	459783.5801	
동명초등학교건너 (0)	3982601.157	459775.6361	
동문고등학교앞 (02436)	3970488.996	468439.6198	
동변주공그린빌건너 (00206)	3974923.741	464252.2246	
동변주공그린빌앞 (00207)	3974922.535	464238.9947	
동본리중학교건너 (00732)	3966305.659	458536.2349	
동본리중학교앞 (00740)	3966311.897	458481.8553	
동부경찰서건너 (01265)	3969766.422	474955.998	
동부경찰서앞 (01498)	3969778.367	475022.9958	
동부고교건너 (01493)	3969774.992	474536.4449	
동부고교앞 (00979)	3969792.429	474517.4775	
동부공고건너 (00483)	3970799.402	468157.7486	
동부공고앞 (02793)	3970795.46	468185.4907	
동부동사무소 (0)	3964028.993	477872.8144	
동부동사무소 건너 (0)	3964051.604	477884.2498	
동부리(원당방향) (0)	3962742.784	484467.7351	
동부소방서건너 (00461)	3970153.802	466214.7378	
동부소방서앞 (00471)	3970172.673	466173.8141	
동부시외버스터미널(순환2번) (03150)	3969806.382	466950.6412	
동부우체국(대구방향) (0)	3963713.789	477715.5673	
동부우체국(사동방향) (0)	3963705.402	477707.9204	
동부정류장(남편) (00464)	3969755.3	466937.7818	
동부정류장(메트로팔레스) (02034)	3969605.57	466865.2146	
동부정류장건너 (02035)	3970023.988	467020.4075	
동부정류장앞 (00463)	3970043.659	466994.0809	
동부중학교건너 (00496)	3969824.851	467833.3536	
동부중학교앞 (00527)	3969853.992	467831.8038	
동부초등학교 (02699)	3984711.989	463287.5674	
동부파출소 (0)	3964168.967	477277.5426	
동부파출소 건너 (0)	3964167.766	477257.4889	
동북주유소건너 (01871)	3978765.761	467005.283	
동북주유소앞 (01866)	3978712.698	467042.1226	
동산의료원앞1 (02327)	3969449.51	462294.689	
동산의료원앞2 (01050)	3969318.342	462296.4257	
동서교회건너 (00211)	3975267.669	464023.0737	
동서교회앞 (00210)	3975281.06	464022.7971	
동서변리벤빌건너 (00213)	3976039.776	463840.8285	
동서변리벤빌앞 (00214)	3975761.172	463815.5711	
동서아파트건너 (03335)	3969036.403	451622.0724	
동서아파트앞 (03336)	3969002.331	451610.0759	
동서화성타운건너 (02083)	3967997.922	455871.5243	
동서화성타운앞 (00883)	3968021.725	455801.4044	
동성에스티에스건너 (02803)	3970196.054	451563.868	
동성에스티에스앞 (02799)	3970210.047	451574.6465	
동성초등학교건너 (02449)	3967795.239	465112.8159	
동성초등학교앞 (00678)	3967794.335	465091.9824	
동신초등학교건너 (02055)	3970586.743	465284.3301	
동신초등학교앞 (00544)	3970501.381	465298.6162	
동아금속건너 (0)	3978364.604	445988.0375	
동아백화점수성점건너 (02241)	3964124.292	467489.0469	
동아백화점수성점앞 (02248)	3964152.656	467486.0647	
동아수산냉동건너 (01975)	3972423.522	461259.3382	
동아수산냉동앞 (00554)	3972453.138	461257.4853	
동아스포츠센터(지산중학교앞) (00361)	3964668.41	466529.5092	
동아스포츠센터(지산초교앞) (02253)	3964717.241	466615.0035	
동아제약 (01836)	3955213.808	451917.5532	
동아제약건너 (01835)	3955245.884	451923.9596	
동양맨션앞 (03127)	3970670.964	465662.3988	
동원약품 (00344)	3973911.974	465435.7581	
동원초등학교건너 (00523)	3968834.942	467606.1599	
동원초등학교앞1 (00509)	3969122.923	467545.5531	
동원초등학교앞2 (00519)	3968854.793	467620.3718	
동인네거리1 (03188)	3969873.063	464440.7593	
동인네거리2 (00549)	3969900.016	464503.138	
동인초등학교건너 (02060)	3969445.416	464852.1798	
동인초등학교앞 (02063)	3969423.174	464861.4227	
동인치안센터건너 (02189)	3969730.4	464275.0595	
동인치안센터앞 (02188)	3969736.216	464295.8736	
동일금속 (05766)	3976082.888	487619.0821	
동일초등학교건너 (00669)	3968273.07	465474.4463	
동일초등학교앞 (00668)	3968206.84	465443.6618	
동천동주민센터건너 (01765)	3977054.77	460091.8995	
동천동주민센터앞 (01767)	3977074.631	460075.9423	
동촌강나루아파트건너 (00178)	3971410.28	467641.1526	
동촌강나루아파트앞 (05052)	3971379.314	467677.2081	
동촌역 (01583)	3971377.703	468407.0843	
동촌역(구길) (01582)	3971423.688	468349.4749	
동촌역(신길)1 (01580)	3971474.761	468660.3342	
동촌역(신길)2 (01581)	3971547.712	468510.1789	
동촌유원지 (01281)	3970475.204	468905.1245	
동촌유원지놀이동산앞 (01055)	3970525.328	468853.1172	
동촌해성아파트건너 (00180)	3971591.781	468049.4225	
동촌해성아파트앞 (00181)	3971633.233	467997.0874	
동촌화성타운건너 (00165)	3971782.347	468220.12	
동촌화성타운앞 (00164)	3971802.261	468147.0245	
동침산네거리 (00246)	3971431.501	463838.3387	
동침산네거리2 (01998)	3971445.259	463857.7552	
동호동건너(북구) (01783)	3979583.658	459631.2207	
동호동앞(북구) (01780)	3979533.079	459701.0144	
동호육교1 (01671)	3969194.814	475115.0508	
동호육교2 (01880)	3969213.498	475131.373	
동호초등학교건너 (01665)	3968985.186	474854.9748	
동화골든빌(남편) (01471)	3977879.246	460476.2294	
동화골든빌(동편) (01347)	3977939.934	460667.4604	
동화골든빌(북편) (01457)	3978072.252	460511.7057	
동화골든빌건너(남편) (01348)	3977846.518	460539.4401	
동화교1 (01604)	3982240.679	472802.1542	
동화교2 (01605)	3982234.772	472771.5197	
동화리버빌 (0)	3962309.159	476283.17	
동화리버빌 건너 (0)	3962323.356	476285.2697	
동화사입구건너 (02359)	3982743.155	472747.8008	
동화사입구앞 (01606)	3982758.447	472715.1388	
동화시설집단지구(종점)1 (02361)	3982666.011	472450.3949	
동화시설집단지구(종점)2 (01607)	3982680.333	472477.3324	
동화프라임빌 (0)	3963171.916	475901.8931	
두류3치안센터건너 (00901)	3967826.44	460035.8541	
두류3치안센터앞 (00750)	3967828.698	460070.1133	
두류공원(야외음악당건너) (00749)	3967569.732	459756.2479	
두류공원(야외음악당앞) (00748)	3967595.948	459812.5769	
두류공원네거리1 (00611)	3967181.269	460827.5081	
두류공원네거리2 (00608)	3967157.169	460810.5124	
두류도서관앞 (02108)	3967769.829	460360.7226	
두류보성맨션건너 (00439)	3968304.864	460738.8426	
두류보성맨션앞 (01007)	3968287.856	460753.3331	
두류수영장건너 (00629)	3966889.702	460683.3284	
두류수영장앞 (05007)	3966932.599	460696.3938	
두류역(달성고등학교건너) (00936)	3968160.915	459838.9175	
두류역(달성고등학교앞) (00931)	3968190.853	459798.2302	
두류정수사업소건너 (00907)	3967564.591	459188.5699	
두류정수사업소앞 (00908)	3967516.149	459176.1736	
두류파출소건너 (00601)	3968157.296	460739.0325	
두류파출소앞 (00618)	3968114.546	460679.1373	
두리봉터널입구 (01252)	3967041.583	468303.4529	
두리봉터널입구건너 (01086)	3966970.894	468389.9365	
두리실(본리2리) (0)	3966406.37	437645.4249	
두리실(본리2리) (0)	3966417.847	437653.7247	
두리화섬 건너 (0)	3960396.519	485452.7171	
두리화섬 앞 (0)	3960396.643	485444.2657	
두산동주민센터건너 (00106)	3965170.629	465789.0168	
두산동주민센터앞 (00351)	3965127.835	465715.3016	
두산스포츠건너 (00359)	3964743.926	466179.1526	
두성파크아파트건너 (01782)	3974699.496	459245.2578	
두성파크아파트앞 (01222)	3974658.73	459271.6473	
둔산동 (03115)	3972621.755	470527.5458	
득성리(성산IC입구) (05715)	3956541.868	442760.3563	
득성리마을회관 (04589)	3956588.503	443471.7687	
들안길1 (00109)	3965894.999	465375.4243	
들안길2 (00108)	3965855.091	465399.9778	
들안길네거리1 (00032)	3966445.165	465402.0839	
들안길네거리2 (00451)	3966427.482	465377.3761	
들안길초등학교건너 (00020)	3966320.429	465481.5053	
들안길초등학교앞 (00030)	3966292.058	465465.2146	
들연경 (01644)	3977546.726	465659.3035	
등기소 (0)	3966540.693	461324.7121	
등기소 건너 (0)	3963842.458	478260.9391	
럭키아파트건너 (01462)	3977403.919	460024.188	
럭키아파트앞 (01474)	3977387.033	460008.0315	
롯데백화점상인점건너 (00995)	3964027.327	458380.111	
롯데시네마 (03035)	3965603.043	475919.4061	
롯데시네마 건너 (0)	3965558.781	475867.1326	
롯데캐슬그랜드 (01132)	3967630.111	457305.2831	
룸비니유치원건너 (00767)	3965766.75	461528.1332	
룸비니유치원앞 (00768)	3965758.076	461541.2261	
마곡(마곡방향) (0)	3966231.436	485871.2734	
마곡(자인방향) (0)	3966248.81	485871.073	
마곡회관 (0)	3966645.735	486082.7624	
마곡회관 건너 (0)	3966644.898	486073.5527	
마천(마월2리) (0)	3969243.999	435322.4963	
마천(마월2리) (0)	3969457.529	435260.951	
마평지 (0)	3983621.383	483419.467	
막골부대 (0)	3973587.901	435185.6698	
막골부대 (0)	3973596.87	435172.6505	
만경관건너 (02237)	3969651.736	463037.411	
만경관앞 (02228)	3969667.056	463005.0168	
만촌1동주민센터건너 (00479)	3969838.68	468232.3106	
만촌1동주민센터앞 (00529)	3969884.886	468170.1906	
만촌2동주민센터앞 (00478)	3968496.353	468146.6217	
만촌그린빌라건너 (00515)	3968582.448	467935.8478	
만촌서한아파트건너 (00794)	3967763.952	468592.0265	
만촌역(1번출구) (02662)	3968376.775	467931.7021	
만촌우방1차건너 (00788)	3967356.474	468945.9194	
만촌우방1차앞 (00790)	3967390.857	468854.4844	
만촌육교1 (00009)	3968259.141	467912.8444	
만촌육교2 (00008)	3968246.752	467952.2956	
만촌자전거경기장 (02784)	3970137.666	468930.0296	
만촌천주교회앞 (00516)	3968806.384	467895.3953	
만촌초등학교앞 (00513)	3969298.981	467977.7871	
만촌태왕리더스건너 (00799)	3968779.084	468299.8416	
만촌태왕리더스건너(남편) (00514)	3968697.806	468168.8404	
만촌태왕리더스북편 (02709)	3968866.237	468130.63	
만촌태왕리더스앞1 (01052)	3968862.338	468299.9361	
만촌태왕리더스앞2 (01541)	3968736.801	468235.6958	
만촌화성파크스위트 (02785)	3970110.547	468705.1578	
만평네거리 (02557)	3971736.553	460494.3047	
망우당공원(종점) (03131)	3970288.487	468951.9748	
망우당공원건너 (01057)	3970230.156	469095.8941	
망우당공원앞 (01085)	3970249.54	468944.9489	
망월사입구 (0)	3981510.24	453362.019	
망월사입구건너 (0)	3981519.712	453374.601	
매곡(종점) (01198)	3967997.14	450350.5887	
매곡1리 정미소 (0)	3993927.897	463166.4237	
매곡1리경로회관 (0)	3993609.481	463423.3847	
매곡1리경로회관 (0)	3993616.657	463404.7782	
매곡2리 (0)	3993305.511	463702.3028	
매곡2리 (0)	3993319.601	463701.6409	
매곡2리 독골 (0)	3992897.177	464008.0928	
